#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,"LAST NAME, FIRST",TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,"COMBINED GE PARTY TOTALS (NY, SC)","COMBINED % (NY, SC)",Notes (See Endnotes Tab)
865,Georgia,GA,08 ,H0GA08032,(I),Jim ,Marshall,"Marshall, Jim ",,DEM,33133,100%,,,80660,50.5489822520806%,,,,,
866,Georgia,GA,08 ,,,,,,Party Votes:,DEM,33133,,,,,,,,,,
867,Georgia,GA,08 ,H2GA03070,,Mac ,Collins,"Collins, Mac ",,REP,25065,81.5148460112524%,,,78908,49.4510177479194%,,,,,
868,Georgia,GA,08 ,H6GA08120,,James Neal,Harris,"Harris, James Neal",,REP,5684,18.4851539887476%,,,,,,,,,
869,Georgia,GA,08 ,,,,,,Party Votes:,REP,30749,,,,,,,,,,
870,Georgia,GA,08 ,,,,,,District Votes:,,63882,,,,159568,,,,,,5
871,Georgia,GA,09,H2GA09036,(I),Nathan ,Deal,"Deal, Nathan ",,REP,47682,100%,,,128685,76.6319688434191%,,,,,
872,Georgia,GA,09,,,,,,Party Votes:,REP,47682,,,,,,,,,,
873,Georgia,GA,09,H6GA09201,,John D.,Bradbury,"Bradbury, John D.",,DEM,10354,69.1557574138392%,,,39240,23.3674356561819%,,,,,
874,Georgia,GA,09,H6GA09219,,Bob,Longwith,"Longwith, Bob",,DEM,4618,30.8442425861608%,,,,,,,,,
875,Georgia,GA,09,,,,,,Party Votes:,DEM,14972,,,,,,,,,,
876,Georgia,GA,09,H6GA09227,,Brian Russell,Brown,"Brown, Brian Russell",,W,,,,,1,0.000595500398985267%,,,,,
877,Georgia,GA,09,,,,,,District Votes:,,62654,,,,167926,,,,,,5
878,Georgia,GA,10,H4GA10022,(I),Charlie,Norwood,"Norwood, Charlie",,REP,30845,100%,,,117721,67.3642226456771%,,,,,
879,Georgia,GA,10,,,,,,Party Votes:,REP,30845,,,,,,,,,,
880,Georgia,GA,10,H6GA10142,,Terry ,Holley,"Holley, Terry ",,DEM,23110,100%,,,57032,32.635777354323%,,,,,
881,Georgia,GA,10,,,,,,Party Votes:,DEM,23110,,,,,,,,,,
882,Georgia,GA,10,,,,,,District Votes:,,53955,,,,174753,,,,,,5
883,Georgia,GA,11,H2GA11149,(I),Phil ,Gingrey,"Gingrey, Phil ",,REP,30291,100%,,,118524,71.0626663788762%,,,,,
884,Georgia,GA,11,,,,,,Party Votes:,REP,30291,,,,,,,,,,
885,Georgia,GA,11,H6GA11041,,Patrick Samuel,Pillion,"Pillion, Patrick Samuel",,DEM ,18881,100%,,,48261,28.9355349305705%,,,,,
886,Georgia,GA,11,,,,,,Party Votes:,DEM,18881,,,,,,,,,,
887,Georgia,GA,11,H6GA11058,,William,Satterwhite,"Satterwhite, William",,W,,,,,3,0.00179869055327721%,,,,,
888,Georgia,GA,11,,,,,,District Votes:,,49172,,,,166788,,,,,,5
889,Georgia,GA,12,H4GA12010,(I),John ,Barrow,"Barrow, John ",,DEM,26257,100%,,,71651,50.303289852427%,,,,,
890,Georgia,GA,12,,,,,,Party Votes:,DEM,26257,,,,,,,,,,
891,Georgia,GA,12,H2GA12097,,Max,Burns,"Burns, Max",,REP,14540,100%,,,70787,49.696710147573%,,,,,
892,Georgia,GA,12,,,,,,Party Votes:,REP,14540,,,,,,,,,,
893,Georgia,GA,12,,,,,,District Votes:,,40797,,,,142438,,,,,,5
894,Georgia,GA,13,H2GA13012,(I),David ,Scott,"Scott, David ",,DEM,29179,67.3320103378254%,,,103019,69.2383173487287%,,,,,
895,Georgia,GA,13,H2GA13020,,Donzella,James,"James, Donzella",,DEM,14157,32.6679896621746%,,,,,,,,,
896,Georgia,GA,13,,,,,,Party Votes:,DEM,43336,,,,,,,,,,
897,Georgia,GA,13,H6GA13013,,Deborah Travis,Honeycutt,"Honeycutt, Deborah Travis",,REP,13712,100%,,,45770,30.7616826512713%,,,,,
898,Georgia,GA,13,,,,,,Party Votes:,REP,13712,,,,,,,,,,
899,Georgia,GA,13,,,,,,District Votes:,,57048,,,,148789,,,,,,5
900,Georgia,GA,H,,,,,,House Votes:,,748838,,70196,,2070307,,,,,,5
901,Guam,GU,00,H2GU00033,(I),Madeleine Z.,Bordallo,"Bordallo, Madeleine Z.",,DEM,20194,98.6854322435616%,,,32677,96.4549265009741%,,,,,
902,Guam,GU,00,,,,Scattered,Scattered,,W(DEM),269,1.31456775643845%,,,,,,,,,
903,Guam,GU,00,,,,,,Party Votes:,DEM,20463,,,,,,,,,,
904,Guam,GU,00,,,,Scattered,Scattered,,W(REP),246,100%,,,,,,,,,
905,Guam,GU,00,,,,,,Party Votes:,REP,246,,,,,,,,,,
906,Guam,GU,00,,,,Scattered,Scattered,,W,,,,,1201,3.54507349902592%,,,,,
907,Guam,GU,00,,,,,,District Votes:,,20709,,,,33878,,,,,,
908,Guam,GU,H,,,,,,House Votes:,,20709,,,,33878,,,,,,
909,Hawaii,HI,S,S0HI00084,(I),Daniel K. ,Akaka,"Akaka, Daniel K. ",,DEM,129158,54.6536279044181%,,,210330,61.3489595790481%,,,,,
910,Hawaii,HI,S,S6HI00180,,Ed ,Case,"Case, Ed ",,DEM,107163,45.3463720955819%,,,,,,,,,
911,Hawaii,HI,S,,,,,,Party Votes:,DEM,236321,,,,,,,,,,
912,Hawaii,HI,S,S6HI00255,,Cynthia,Thielen,"Thielen, Cynthia",,REP,*,,,,126097,36.7799161129617%,,,,,6
913,Hawaii,HI,S,S6HI00198,,Jerry,Coffee,"Coffee, Jerry",,REP,10139,41.0087364504126%,,,,,,,,,6
914,Hawaii,HI,S,S6HI00206,,Mark,Beatty,"Beatty, Mark",,REP,6057,24.4984630318719%,,,,,,,,,
915,Hawaii,HI,S,S6HI00214,,Chas. (Akacase),Collins,"Collins, Chas. (Akacase)",,REP,3146,12.724478239767%,,,,,,,,,
916,Hawaii,HI,S,S8HI00103,,Jay ,Friedheim,"Friedheim, Jay ",,REP,2299,9.29865717521437%,,,,,,,,,
917,Hawaii,HI,S,S6HI00230,,Steve ,Tataii,"Tataii, Steve ",,REP,1601,6.47548940300922%,,,,,,,,,
918,Hawaii,HI,S,S6HI00222,,Edward (Eddie),Pirkowski,"Pirkowski, Edward (Eddie)",,REP,1482,5.99417569972496%,,,,,,,,,
919,Hawaii,HI,S,,,,,,Party Votes:,REP,24724,,,,,,,,,,
920,Hawaii,HI,S,S8HI00152,,Lloyd Jeffrey,Mallan,"Mallan, Lloyd Jeffrey",,LBT,211,100%,,,6415,1.87112430799027%,,,,,
921,Hawaii,HI,S,,,,,,Party Votes:,LBT,211,,,,,,,,,,
922,Hawaii,HI,S,S6HI00248,,C. Kaui Jochanan,Amsterdam,"Amsterdam, C. Kaui Jochanan",,N,168,100%,,,,,,,,,
923,Hawaii,HI,S,,,,,,Party Votes:,N,168,,,,,,,,,,
924,Hawaii,HI,S,,,,,,Senate Votes:,,261424,,,,342842,,,,,,
925,Hawaii,HI,01,H0HI01058,(I),Neil ,Abercrombie,"Abercrombie, Neil ",,DEM,82169,79.1334411957317%,,,112904,69.3539073921643%,,,,,
926,Hawaii,HI,01,H4HI01068,,Alexandra ,Kaan,"Kaan, Alexandra ",,DEM,21667,20.8665588042683%,,,,,,,,,
927,Hawaii,HI,01,,,,,,Party Votes:,DEM,103836,,,,,,,,,,
928,Hawaii,HI,01,H6HI02301,,Richard (Noah),Hough,"Hough, Richard (Noah)",,REP,5652,57.4857607811229%,,,49890,30.6460926078357%,,,,,
929,Hawaii,HI,01,H2HI01070,,Mark,Terry,"Terry, Mark",,REP,4180,42.5142392188771%,,,,,,,,,
930,Hawaii,HI,01,,,,,,Party Votes:,REP,9832,,,,,,,,,,
931,Hawaii,HI,01,,,,,,District Votes:,,113668,,,,162794,,,,,,
932,Hawaii,HI,02,H6HI02251,,Mazie K.,Hirono,"Hirono, Mazie K.",,DEM,24487,21.8370713871673%,,,106906,61.0368255780759%,,,,,
933,Hawaii,HI,02,H2HI02110,,Colleen ,Hanabusa,"Hanabusa, Colleen ",,DEM,23643,21.0844071877647%,,,,,,,,,
934,Hawaii,HI,02,H0HI01058,,Matt,Matsunaga,"Matsunaga, Matt",,DEM,16001,14.2694074107103%,,,,,,,,,
935,Hawaii,HI,02,H6HI02319,,Clayton,Hee,"Hee, Clayton",,DEM,12649,11.280153386543%,,,,,,,,,
936,Hawaii,HI,02,H6HI02269,,Gary L.,Hooser,"Hooser, Gary L.",,DEM,10730,9.56882329335176%,,,,,,,,,
937,Hawaii,HI,02,H6HI02244 ,,Brian,Schatz,"Schatz, Brian",,DEM,8254,7.36077049984394%,,,,,,,,,
938,Hawaii,HI,02,H6HI02301,,Ron,Menor,"Menor, Ron",,DEM,8030,7.16101128104517%,,,,,,,,,
939,Hawaii,HI,02,H6HI02327,,Nestor R.,Garcia,"Garcia, Nestor R.",,DEM,4479,3.99429259374861%,,,,,,,,,
940,Hawaii,HI,02,H6HI02335,,Hanalei Y. ,Aipoalani,"Aipoalani, Hanalei Y. ",,DEM,2688,2.39711062558523%,,,,,,,,,
941,Hawaii,HI,02,H6HI02376,,Joe,Zuiker,"Zuiker, Joe",,DEM,1174,1.04695233423998%,,,,,,,,,
942,Hawaii,HI,02,,,,,,Party Votes:,DEM,112135,,,,,,,,,,
943,Hawaii,HI,02,H6HI02285,,Bob,Hogue,"Hogue, Bob",,REP,8420,50.5827225759942%,,,68244,38.9631744219241%,,,,,
944,Hawaii,HI,02,H8HI01127,,Quentin Kuhio ,Kawananakoa,"Kawananakoa, Quentin Kuhio ",,REP,8226,49.4172774240058%,,,,,,,,,
945,Hawaii,HI,02,,,,,,Party Votes:,REP,16646,,,,,,,,,,
946,Hawaii,HI,02,H6HI02368,,"Robert K., IV",Wilcox,"Wilcox, Robert K., IV",,N,101,100%,,,,,,,,,
947,Hawaii,HI,02,,,,,,Party Votes:,N,101,,,,,,,,,,
948,Hawaii,HI,02,,,,,,District Votes:,,128882,,,,175150,,,,,,
949,Hawaii,HI,H,,,,,,House Votes:,,242550,,,,337944,,,,,,
950,Idaho,ID,01,H6ID01177,,Bill,Sali,"Sali, Bill",,REP,18985,25.8186911820704%,,,115843,49.9379240776984%,,,,,
951,Idaho,ID,01,H6ID01193,,Robert,Vasquez,"Vasquez, Robert",,REP,13624,18.5279878148289%,,,,,,,,,
952,Idaho,ID,01,H6ID01144,,Sheila,Sorensen,"Sorensen, Sheila",,REP,13472,18.3212750911168%,,,,,,,,,
953,Idaho,ID,01,H6ID01169,,Keith,Johnson,"Johnson, Keith",,REP,13186,17.9323287820269%,,,,,,,,,
954,Idaho,ID,01,H6ID01136,,"Norman M. ""Norm""",Semanko,"Semanko, Norman M. ""Norm""",,REP,7976,10.8469781863678%,,,,,,,,,
955,Idaho,ID,01,H6ID01151,,"R. Skipper ""Skip""",Brandt,"Brandt, R. Skipper ""Skip""",,REP,6289,8.55273894358919%,,,,,,,,,
956,Idaho,ID,01,,,,,,Party Votes:,REP,73532,,,,,,,,,,
957,Idaho,ID,01,H6ID01185,,Larry,Grant,"Grant, Larry",,DEM,10885,74.7801593844463%,,,103935,44.804590169588%,,,,,
958,Idaho,ID,01,H6ID01219,,"Cecil, III",Kelly,"Kelly, Cecil, III",,DEM,3671,25.2198406155537%,,,,,,,,,
959,Idaho,ID,01,,,,,,Party Votes:,DEM,14556,,,,,,,,,,
960,Idaho,ID,01,H6ID01201,,Dave,Olson,"Olson, Dave",,IND,,,,,6857,2.95593471682171%,,,,,
961,Idaho,ID,01,H6ID01235,,Andy,Hedden-Nicely,"Hedden-Nicely, Andy",,UNI,,,,,2882,1.24238061162027%,,,,,
962,Idaho,ID,01,H6ID01227,,Paul,Smith,"Smith, Paul",,CON,,,,,2457,1.05917042427169%,,,,,
963,Idaho,ID,01,,,,,,District Votes:,,88088,,,,231974,,,,,,
964,Idaho,ID,02,H8ID02064,(I),Mike,Simpson,"Simpson, Mike",,REP,58955,100%,,,132262,61.9981999887499%,,,,,
965,Idaho,ID,02,,,,,,Party Votes:,REP,58955,,,,,,,,,,
966,Idaho,ID,02,H6ID02142,,Jim,Hansen,"Hansen, Jim",,DEM,13300,100%,,,73441,34.4256839105244%,,,,,
967,Idaho,ID,02,,,,,,Party Votes:,DEM,13300,,,,,,,,,,
968,Idaho,ID,02,H2ID02167,,Cameron,Forth,"Forth, Cameron",,IND,,,,,5113,2.39673372958581%,,,,,
969,Idaho,ID,02,H6ID02159,,Travis J.,Hedrick,"Hedrick, Travis J.",,CON,,,,,2516,1.17938237113982%,,,,,
970,Idaho,ID,02,,,,,,District Votes:,,72255,,,,213332,,,,,,
971,Idaho,ID,H,,,,,,House Votes:,,160343,,,,445306,,,,,,
972,Illinois,IL,01,H2IL01042,(I),Bobby L.,Rush,"Rush, Bobby L.",,DEM,81593,81.5766846630674%,,,146623,84.0598072546108%,,,,,
973,Illinois,IL,01,H6IL01126,,Phillip,Jackson,"Jackson, Phillip",,DEM,18427,18.4233153369326%,,,,,,,,,
974,Illinois,IL,01,,,,,,Party Votes:,DEM,100020,,,,,,,,,,
975,Illinois,IL,01,H6IL01134,,Jason E.,Tabour,"Tabour, Jason E.",,REP,6494,100%,,,27804,15.9401927453892%,,,,,
976,Illinois,IL,01,,,,,,Party Votes:,REP,6494,,,,,,,,,,
977,Illinois,IL,01,,,,,,District Votes:,,106514,,,,174427,,,,,,
978,Illinois,IL,02,H6IL02124,(I),"Jesse L., Jr.",Jackson,"Jackson, Jesse L., Jr.",,DEM,90659,100%,,,146347,84.8437590584962%,,,,,
979,Illinois,IL,02,,,,,,Party Votes:,DEM,90659,,,,,,,,,,
980,Illinois,IL,02,H6IL02249,,Robert,Belin,"Belin, Robert",,REP,3829,58.38670326319%,,,20395,11.8238738477593%,,,,,
981,Illinois,IL,02,H6IL02256,,Howard,Schug,"Schug, Howard",,REP,2729,41.61329673681%,,,,,,,,,
982,Illinois,IL,02,,,,,,Party Votes:,REP,6558,,,,,,,,,,
983,Illinois,IL,02,H2IL02107,,Anthony W.,Williams,"Williams, Anthony W.",,LBT,12,100%,,,5748,3.33236709374456%,,,,,
984,Illinois,IL,02,,,,,,Party Votes:,LBT,12,,,,,,,,,,
985,Illinois,IL,02,,,,,,District Votes:,,97229,,,,172490,,,,,,
986,Illinois,IL,03,H4IL03077,(I),Daniel William,Lipinski,"Lipinski, Daniel William",,DEM,44401,54.4463519313305%,,,127768,77.0977902752803%,,,,,
987,Illinois,IL,03,H6IL03122,,John T.,Kelly,"Kelly, John T.",,DEM,20918,25.6505211526671%,,,,,,,,,
988,Illinois,IL,03,H6IL03114,,John P.,Sullivan,"Sullivan, John P.",,DEM,16231,19.9031269160025%,,,,,,,,,
989,Illinois,IL,03,,,,,,Party Votes:,DEM,81550,,,,,,,,,,
990,Illinois,IL,03,H0IL01111,,Raymond G.,Wardingley,"Wardingley, Raymond G.",,REP,12603,70.6169104051101%,,,37954,22.9022097247197%,,,,,
991,Illinois,IL,03,H4IL03028,,Arthur J.,Jones,"Jones, Arthur J.",,REP,5242,29.3718832296745%,,,,,,,,,
992,Illinois,IL,03,H0IL03042,,Richard Benedict,Mayers,"Mayers, Richard Benedict",,W(REP),2,0.0112063652154424%,,,,,,,,,
993,Illinois,IL,03,,,,,,Party Votes:,REP,17847,,,,,,,,,,
994,Illinois,IL,03,,,,,,District Votes:,,99397,,,,165722,,,,,,
995,Illinois,IL,04,H2IL08039,(I),Luis V.,Gutierrez,"Gutierrez, Luis V.",,DEM,36915,100%,,,69910,85.8402298568306%,,,,,
996,Illinois,IL,04,,,,,,Party Votes:,DEM,36915,,,,,,,,,,
997,Illinois,IL,04,H6IL04120,,Ann ,Melichar,"Melichar, Ann ",,REP,3102,100%,,,11532,14.1597701431694%,,,,,
998,Illinois,IL,04,,,,,,Party Votes:,REP,3102,,,,,,,,,,
999,Illinois,IL,04,,,,,,District Votes:,,40017,,,,81442,,,,,,
1000,Illinois,IL,05,H2IL05092,(I),Rahm,Emanuel,"Emanuel, Rahm",,DEM,53727,83.1005521785532%,,,114319,77.9903261677844%,,,,,
1001,Illinois,IL,05,H2IL05142,,Mark Arnold,Fredrickson,"Fredrickson, Mark Arnold",,DEM,6050,9.35764775029774%,,,,,,,,,
1002,Illinois,IL,05,H6IL05135,,John (Johnny Hap),Haptonstall,"Haptonstall, John (Johnny Hap)",,DEM,4876,7.54180007114906%,,,,,,,,,
1003,Illinois,IL,05,,,,,,Party Votes:,DEM,64653,,,,,,,,,,
1004,Illinois,IL,05,H6IL05143,,Kevin Edward,White,"White, Kevin Edward",,REP,9567,100%,,,32250,22.0014872323152%,,,,,
1005,Illinois,IL,05,,,,,,Party Votes:,REP,9567,,,,,,,,,,
1006,Illinois,IL,05,,,John,Houlihan,"Houlihan, John",,W,,,,,12,0.00818659990039637%,,,,,
1007,Illinois,IL,05,,,,,,District Votes:,,74220,,,,146581,,,,,,
1008,Illinois,IL,06,H6IL06117,,Peter J.,Roskam,"Roskam, Peter J.",,REP ,50794,100%,,,91382,51.3506071691476%,,,,,
1009,Illinois,IL,06,,,,,,Party Votes:,REP ,50794,,,,,,,,,,
1010,Illinois,IL,06,H6IL06141,,L. Tammy ,Duckworth,"Duckworth, L. Tammy ",,DEM,14283,43.8465080583269%,,,86572,48.64770703035%,,,,,
1011,Illinois,IL,06,H4IL06096,,Christine ,Cegelis,"Cegelis, Christine ",,DEM,13159,40.3960092095165%,,,,,,,,,
1012,Illinois,IL,06,H6IL06133,,Lindy,Scott,"Scott, Lindy",,DEM,5133,15.7574827321566%,,,,,,,,,
1013,Illinois,IL,06,,,,,,Party Votes:,DEM,32575,,,,,,,,,,
1014,Illinois,IL,06,,,Patricia Elaine,Beard,"Beard, Patricia Elaine",,W,,,,,3,0.00168580050236855%,,,,,
1015,Illinois,IL,06,,,,,,District Votes:,,83369,,,,177957,,,,,,
1016,Illinois,IL,07,H4IL07037,(I),Danny K.,Davis,"Davis, Danny K.",,DEM,77287,88.9849632716973%,,,143071,86.7039167085831%,,,,,
1017,Illinois,IL,07,H6IL07263,,Jim,Ascot,"Ascot, Jim",,DEM,6646,7.65192161558477%,,,,,,,,,
1018,Illinois,IL,07,H0IL07084,,Robert ,Dallas,"Dallas, Robert ",,DEM,2921,3.36311511271789%,,,,,,,,,
1019,Illinois,IL,07,,,,,,Party Votes:,DEM,86854,,,,,,,,,,
1020,Illinois,IL,07,H6IL07271,,Charles ,Hutchinson,"Hutchinson, Charles ",,REP,6586,100%,,,21939,13.2954772712122%,,,,,
1021,Illinois,IL,07,,,,,,Party Votes:,REP,6586,,,,,,,,,,
1022,Illinois,IL,07,,,Lowell M.,Seida,"Seida, Lowell M.",,W,,,,,1,0.000606020204713625%,,,,,
1023,Illinois,IL,07,,,,,,District Votes:,,93440,,,,165011,,,,,,
1024,Illinois,IL,08,H2IL08088,(I),Melissa ,Bean,"Bean, Melissa ",,DEM,23375,100%,,,93355,50.9040644732107%,,,,,
1025,Illinois,IL,08,,,,,,Party Votes:,DEM,23375,,,,,,,,,,
1026,Illinois,IL,08,H8IL08044, ,David ,McSweeney,"McSweeney, David ",,REP,25085,42.9170230966638%,,,80720,44.0145261022716%,,,,,
1027,Illinois,IL,08,H6IL08105,,Kathy ,Salvi,"Salvi, Kathy ",,REP ,19370,33.1394354148845%,,,,,,,,,
1028,Illinois,IL,08,H6IL08121,,Robert W.,Churchill,"Churchill, Robert W.",,REP,9169,15.6869118905047%,,,,,,,,,
1029,Illinois,IL,08,H6IL08097,,Aaron B.,Lincoln,"Lincoln, Aaron B.",,REP,2630,4.49957228400342%,,,,,,,,,
1030,Illinois,IL,08,H6IL08113,,Ken ,Arnold,"Arnold, Ken ",,REP,1275,2.18135158254919%,,,,,,,,,
1031,Illinois,IL,08,H6IL08139,,"James Creighton, Jr.",Mitchell,"Mitchell, James Creighton, Jr.",,REP,921,1.57570573139435%,,,,,,,,,
1032,Illinois,IL,08,,,,,,Party Votes:,REP,58450,,,,,,,,,,
1033,Illinois,IL,08,H4IL08092,,Bill,Scheurer,"Scheurer, Bill",,MOD,,,,,9312,5.07759250575264%,,,,,
1034,Illinois,IL,08,,,Jonathan,Farnick,"Farnick, Jonathan",,W,,,,,7,0.0038169187650632%,,,,,
1035,Illinois,IL,08,,,,,,District Votes:,,81825,,,,183394,,,,,,
1036,Illinois,IL,09,H8IL09067,(I),Janice D.,Schakowsky,"Schakowsky, Janice D.",,DEM,57490,100%,,,122852,74.5854911269906%,,,,,
1037,Illinois,IL,09,,,,,,Party Votes:,DEM,57490,,,,,,,,,,
1038,Illinois,IL,09,H6IL09111,,Michael P.,Shannon,"Shannon, Michael P.",,REP,13482,84.9688031764039%,,,41858,25.4126875231463%,,,,,
1039,Illinois,IL,09,H6IL09129,,Simon M.,Ribeiro,"Ribeiro, Simon M.",,REP/W,2385,15.0311968235961%,,,3,0.0018213498630952%,,,,,
1040,Illinois,IL,09,,,,,,Party Votes:,REP,15867,,,,,,,,,,
1041,Illinois,IL,09,,,,,,District Votes:,,73357,,,,164713,,,,,,
1042,Illinois,IL,10,H0IL10120,(I),Mark Steven,Kirk,"Kirk, Mark Steven",,REP,36115,99.9640168290523%,,,107929,53.3752373793322%,,,,,
1043,Illinois,IL,10,H6IL10127,,Phil,Collins,"Collins, Phil",,W(REP),13,0.0359831709477414%,,,,,,,,,
1044,Illinois,IL,10,,,,,,Party Votes:,REP,36128,,,,,,,,,,
1045,Illinois,IL,10 ,H6IL10119,,Daniel J.,Seals,"Seals, Daniel J.",,DEM,23462,70.7624562673423%,,,94278,46.6242680803925%,,,,,
1046,Illinois,IL,10,H6IL10093, ,Zane,Smith,"Smith, Zane",,DEM,9694,29.2375437326577%,,,,,,,,,
1047,Illinois,IL,10,,,,,,Party Votes:,DEM,33156,,,,,,,,,,
1048,Illinois,IL,10,,,Arthur C.,Brumfield,"Brumfield, Arthur C.",,W,,,,,1,0.000494540275360025%,,,,,
1049,Illinois,IL,10,,,,,,District Votes:,,69284,,,,202208,,,,,,
1050,Illinois,IL,11,H4IL11096,(I),"Gerald C. ""Jerry""",Weller,"Weller, Gerald C. ""Jerry""",,REP ,45954,100%,,,109009,55.0951196830018%,,,,,
1051,Illinois,IL,11,,,,,,Party Votes:,REP ,45954,,,,,,,,,,
1052,Illinois,IL,11,H6IL11109,,John ,Pavich,"Pavich, John ",,DEM,29436,100%,,,88846,44.9043748989164%,,,,,
1053,Illinois,IL,11,,,,,,Party Votes:,DEM,29436,,,,,,,,,,
1054,Illinois,IL,11,,,Alaka,Waikar,"Waikar, Alaka",,W,,,,,1,0.000505418081837296%,,,,,
1055,Illinois,IL,11,,,,,,District Votes:,,75390,,,,197856,,,,,,
1056,Illinois,IL,12,H8IL21021,(I),Jerry F.,Costello,"Costello, Jerry F.",,DEM,45600,90.1346089225356%,,,157802,99.9955642580588%,,,,,
1057,Illinois,IL,12,H8IL12053,,Kenneth Charles,Wiezer,"Wiezer, Kenneth Charles",,DEM,4991,9.86539107746437%,,,,,,,,,
1058,Illinois,IL,12,,,,,,Party Votes:,DEM,50591,,,,,,,,,,
1059,Illinois,IL,12,,,W. K. ,Siglar,"Siglar, W. K. ",,W,,,,,7,0.00443574194120741%,,,,,
1060,Illinois,IL,12,,,,,,District Votes:,,50591,,,,157809,,,,,,
1061,Illinois,IL,13,H8IL13069,(I),Judy ,Biggert,"Biggert, Judy ",,REP,52900,79.5919595570534%,,,119720,58.3334145414502%,,,,,
1062,Illinois,IL,13,H4IL13167,,Bob,Hart,"Hart, Bob",,REP,13564,20.4080404429466%,,,,,,,,,
1063,Illinois,IL,13,,,,,,Party Votes:,REP,66464,,,,,,,,,,
1064,Illinois,IL,13,H6IL13105,,Joseph ,Shannon,"Shannon, Joseph ",,DEM,17919,56.5125520373407%,,,85507,41.6631747176394%,,,,,
1065,Illinois,IL,13,H6IL13097,,Bill ,Reedy,"Reedy, Bill ",,DEM,13789,43.4874479626593%,,,,,,,,,
1066,Illinois,IL,13,,,,,,Party Votes:,DEM,31708,,,,,,,,,,
1067,Illinois,IL,13,,,Mark Alan,Mastrogiovanni,"Mastrogiovanni, Mark Alan",,W,,,,,7,0.00341074091037547%,,,,,
1068,Illinois,IL,13,,,,,,District Votes:,,98172,,,,205234,,,,,,
1069,Illinois,IL,14,H6IL14095,(I),J. Dennis ,Hastert,"Hastert, J. Dennis ",,REP,69198,100%,,,117870,59.7887838331372%,,,,,
1070,Illinois,IL,14,,,,,,Party Votes:,REP,69198,,,,,,,,,,
1071,Illinois,IL,14,H6IL14111,,"Jonathan ""John""",Laesch,"Laesch, Jonathan ""John""",,DEM,15022,65.7965047523105%,,,79274,40.2112161668628%,,,,,
1072,Illinois,IL,14,H4IL14108,,Ruben ,Kanhai-Zamora,"Kanhai-Zamora, Ruben ",,DEM,7809,34.2034952476895%,,,,,,,,,
1073,Illinois,IL,14,,,,,,Party Votes:,DEM,22831,,,,,,,,,,
1074,Illinois,IL,14,,,,,,District Votes:,,92029,,,,197144,,,,,,
1075,Illinois,IL,15,H0IL15053,(I),Timothy V.,Johnson,"Johnson, Timothy V.",,REP,55833,100%,,,116810,57.5886804545567%,,,,,
1076,Illinois,IL,15,,,,,,Party Votes:,REP,55833,,,,,,,,,,
1077,Illinois,IL,15,H4IL15055,,David ,Gill,"Gill, David ",,DEM ,17571,100%,,,86025,42.4113195454433%,,,,,
1078,Illinois,IL,15,,,,,,Party Votes:,DEM ,17571,,,,,,,,,,
1079,Illinois,IL,15,,,,,,District Votes:,,73404,,,,202835,,,,,,
1080,Illinois,IL,16,H0IL16085,(I),Donald A.,Manzullo,"Manzullo, Donald A.",,REP,60440,100%,,,125951,63.579184355455%,,,,,
1081,Illinois,IL,16,,,,,,Party Votes:,REP,60440,,,,,,,,,,
1082,Illinois,IL,16,H6IL16066,,Richard D.,Auman,"Auman, Richard D.",,DEM,27749,100%,,,63627,32.1184648234991%,,,,,
1083,Illinois,IL,16,,,,,,Party Votes:,DEM,27749,,,,,,,,,,
1084,Illinois,IL,16,,,General John,Borling,"Borling, General John",,W,,,,,8523,4.30235082104583%,,,,,
1085,Illinois,IL,16,,,,,,District Votes:,,88189,,,,198101,,,,,,
1086,Illinois,IL,17,H6IL17155,,Phil,Hare,"Hare, Phil",,DEM,#,,,,115025,57.1734613740519%,,,,,7
1087,Illinois,IL,17,H2IL19010,(I),Lane A.,Evans,"Evans, Lane A.",,DEM,38780,100%,,,,,,,,,7
1088,Illinois,IL,17,,,,,,Party Votes:,DEM,38780,,,,,,,,,,
1089,Illinois,IL,17,H4IL17069,,Andrea ,Zinga,"Zinga, Andrea ",,REP,13287,42.1943474118768%,,,86161,42.8265386259481%,,,,,
1090,Illinois,IL,17,H6IL17130,,Jim,Mowen,"Mowen, Jim",,REP,12962,41.1622737376945%,,,,,,,,,
1091,Illinois,IL,17,H6IL17148,,Brian S.,Gilliland,"Gilliland, Brian S.",,REP,5241,16.6433788504287%,,,,,,,,,
1092,Illinois,IL,17,,,,,,Party Votes:,REP,31490,,,,,,,,,,
1093,Illinois,IL,17,,,,,,District Votes:,,70270,,,,201186,,,,,,
1094,Illinois,IL,18 ,H4IL18059,(I),Ray ,LaHood,"LaHood, Ray ",,REP ,49400,100%,,,150194,67.2773532336526%,,,,,
1095,Illinois,IL,18 ,,,,,,Party Votes:,REP ,49400,,,,,,,,,,
1096,Illinois,IL,18 ,H4IL18091,,Steve,Waterworth,"Waterworth, Steve",,DEM,21798,100%,,,73052,32.7226467663474%,,,,,
1097,Illinois,IL,18 ,,,,,,Party Votes:,DEM,21798,,,,,,,,,,
